Function Name,Frequency,Percentage
two_to_what,1,0.0011828440301861797
showbits,1,0.0011828440301861797
calc_num,1,0.0011828440301861797
print_uint128,1,0.0011828440301861797
nBits,1,0.0011828440301861797
initializeBinary,1,0.0011828440301861797
Prime_number_detector2,1,0.0011828440301861797
d2b,1,0.0011828440301861797
b2d,1,0.0011828440301861797
msb,1,0.0011828440301861797
set_mods,1,0.0011828440301861797
ehprimonabase,1,0.0011828440301861797
gerarnovonumero,1,0.0011828440301861797
checkIfNotPrime,1,0.0011828440301861797
cvtToNum,1,0.0011828440301861797
nextBin,1,0.0011828440301861797
number_calculator,1,0.0011828440301861797
criaFilho,1,0.0011828440301861797
Prime_number_detector,1,0.0011828440301861797
bit_converter,1,0.0011828440301861797
fuc,1,0.0011828440301861797
backTrack,1,0.0011828440301861797
findValue,1,0.0011828440301861797
Nary,1,0.0011828440301861797
BFS,1,0.0011828440301861797
estadoFinal,1,0.0011828440301861797
geraFilhosEnfilando,1,0.0011828440301861797
countSite,1,0.0011828440301861797
updateFound,1,0.0011828440301861797
returnpow,1,0.0011828440301861797
getNumInBase,1,0.0011828440301861797
generateCoins,1,0.0011828440301861797
Prime,1,0.0011828440301861797
decimal_binary,1,0.0011828440301861797
notPrime,1,0.0011828440301861797
converto,1,0.0011828440301861797
lowfac,1,0.0011828440301861797
convertobase,1,0.0011828440301861797
pstack,1,0.0011828440301861797
first_1,1,0.0011828440301861797
first_0,1,0.0011828440301861797
last_1,1,0.0011828440301861797
last_0,1,0.0011828440301861797
fliptop,1,0.0011828440301861797
generate_num,1,0.0011828440301861797
bintowhtevr,1,0.0011828440301861797
pointer,1,0.0011828440301861797
Solution,1,0.0011828440301861797
genBin,1,0.0011828440301861797
printAllBase,1,0.0011828440301861797
destroiEstado,1,0.0011828440301861797
visitado,1,0.0011828440301861797
printbinary,1,0.0011828440301861797
nonT,1,0.0011828440301861797
find_coin,1,0.0011828440301861797
baseconversion,1,0.0011828440301861797
taban,1,0.0011828440301861797
isbad,1,0.0011828440301861797
valida,1,0.0011828440301861797
divisore,1,0.0011828440301861797
converti,1,0.0011828440301861797
inizializza,1,0.0011828440301861797
expbin,1,0.0011828440301861797
baseCon,1,0.0011828440301861797
stringIgual2,1,0.0011828440301861797
check_all_digits_seen,1,0.0011828440301861797
add_to_list_and_parse_list,1,0.0011828440301861797
buildJam,1,0.0011828440301861797
calcBase,1,0.0011828440301861797
build_sol,1,0.0011828440301861797
checkPrime1,1,0.0011828440301861797
createJamCoin,1,0.0011828440301861797
checkComposite,1,0.0011828440301861797
calculateBase,1,0.0011828440301861797
check_each,1,0.0011828440301861797
recursePancake,1,0.0011828440301861797
fromBottom,1,0.0011828440301861797
fromTop,1,0.0011828440301861797
stringIgual,1,0.0011828440301861797
criaEstado,1,0.0011828440301861797
enfilaComSafadeza,1,0.0011828440301861797
enfila,1,0.0011828440301861797
criaNo,1,0.0011828440301861797
criaFila,1,0.0011828440301861797
primef,1,0.0011828440301861797
out_fun,1,0.0011828440301861797
extract_chk,1,0.0011828440301861797
check_for_jam,1,0.0011828440301861797
print_divisor,1,0.0011828440301861797
convert_to_decimal,1,0.0011828440301861797
convertToBase10,1,0.0011828440301861797
isPrime2,1,0.0011828440301861797
findprimes,1,0.0011828440301861797
contdig,1,0.0011828440301861797
DBGV,1,0.0011828440301861797
toDec,1,0.0011828440301861797
fromTopOpp,1,0.0011828440301861797
genrand_int31,1,0.0011828440301861797
init_genrand,1,0.0011828440301861797
numberOnSite,1,0.0011828440301861797
view_stage,1,0.0011828440301861797
has_key,1,0.0011828440301861797
ind,1,0.0011828440301861797
countlength,1,0.0011828440301861797
sorted_number,1,0.0011828440301861797
lsrs,1,0.0011828440301861797
findtidy,1,0.0011828440301861797
isEven,1,0.0011828440301861797
isTide,1,0.0011828440301861797
inspekcijaSkoljk,1,0.0011828440301861797
isTidyNum,1,0.0011828440301861797
isTidyChar,1,0.0011828440301861797
runTiles,1,0.0011828440301861797
getNode,1,0.0011828440301861797
removeMax,1,0.0011828440301861797
priorityQueueInsert,1,0.0011828440301861797
followsRule2,1,0.0011828440301861797
followsRule1,1,0.0011828440301861797
isDigitsAscending,1,0.0011828440301861797
Prova,1,0.0011828440301861797
checkBest,1,0.0011828440301861797
fullNum,1,0.0011828440301861797
SolveOpt,1,0.0011828440301861797
coinAsbase,1,0.0011828440301861797
maxBathroom,1,0.0011828440301861797
rdnints,1,0.0011828440301861797
rdints,1,0.0011828440301861797
maxchar,1,0.0011828440301861797
aux_small,1,0.0011828440301861797
second_biggest,1,0.0011828440301861797
pod,1,0.0011828440301861797
insertion,1,0.0011828440301861797
maxDepth,1,0.0011828440301861797
minBathroom,1,0.0011828440301861797
mainagioia,1,0.0011828440301861797
getNumofDigit,1,0.0011828440301861797
putpeople,1,0.0011828440301861797
inizialize,1,0.0011828440301861797
Taiana,1,0.0011828440301861797
findStall,1,0.0011828440301861797
printNode,1,0.0011828440301861797
figure2,1,0.0011828440301861797
isNeighbor,1,0.0011828440301861797
COMP,1,0.0011828440301861797
figure,1,0.0011828440301861797
checkValido,1,0.0011828440301861797
prtGriglia,1,0.0011828440301861797
CalcPoints,1,0.0011828440301861797
calculate_best,1,0.0011828440301861797
setAllNine,1,0.0011828440301861797
largestTidy_old,1,0.0011828440301861797
checkAscending,1,0.0011828440301861797
tring,1,0.0011828440301861797
nrZeros,1,0.0011828440301861797
decodePattern,1,0.0011828440301861797
calcola_max,1,0.0011828440301861797
calcola_min,1,0.0011828440301861797
controllo,1,0.0011828440301861797
newlong,1,0.0011828440301861797
Split_Distance,1,0.0011828440301861797
reconstruct,1,0.0011828440301861797
greatestLevel,1,0.0011828440301861797
powerOfTen,1,0.0011828440301861797
FindPlace,1,0.0011828440301861797
setgrid,1,0.0011828440301861797
setdiagleftlegal,1,0.0011828440301861797
setdiagrightlegal,1,0.0011828440301861797
setdiagleft,1,0.0011828440301861797
setdiagright,1,0.0011828440301861797
largestTidy,1,0.0011828440301861797
AllPlus,1,0.0011828440301861797
SubtractOne,1,0.0011828440301861797
MakeTidy,1,0.0011828440301861797
Add_Dis,1,0.0011828440301861797
Free_SD,1,0.0011828440301861797
New_SD,1,0.0011828440301861797
checkOrder,1,0.0011828440301861797
next_stall,1,0.0011828440301861797
count_diffs,1,0.0011828440301861797
checkXY,1,0.0011828440301861797
freeA,1,0.0011828440301861797
improveA,1,0.0011828440301861797
further_improve,1,0.0011828440301861797
get_random_row,1,0.0011828440301861797
exit_msg,1,0.0011828440301861797
convert_to_string,1,0.0011828440301861797
insertInDescendingOrder,1,0.0011828440301861797
getLastCountedTidyNumber,1,0.0011828440301861797
getNumberOfDigits,1,0.0011828440301861797
CompareStallsMaxLR,1,0.0011828440301861797
CompareStalls,1,0.0011828440301861797
CompareIntervals,1,0.0011828440301861797
rd1int,1,0.0011828440301861797
most_prim,1,0.0011828440301861797
bestof,1,0.0011828440301861797
canfitcol,1,0.0011828440301861797
longCycle,1,0.0011828440301861797
bffs,1,0.0011828440301861797
recursive_solve,1,0.0011828440301861797
moveForward,1,0.0011828440301861797
moveBack,1,0.0011828440301861797
checkmissing,1,0.0011828440301861797
fitentry,1,0.0011828440301861797
canfitrow,1,0.0011828440301861797
matchrow,1,0.0011828440301861797
matchcolumn,1,0.0011828440301861797
get_trainings,1,0.0011828440301861797
sortentry,1,0.0011828440301861797
printentry,1,0.0011828440301861797
initUsed,1,0.0011828440301861797
chainTo,1,0.0011828440301861797
maxCycle,1,0.0011828440301861797
cycleSize,1,0.0011828440301861797
intinarray,1,0.0011828440301861797
give_final_result,1,0.0011828440301861797
give_aid_to_cores,1,0.0011828440301861797
listinit,1,0.0011828440301861797
listadd,1,0.0011828440301861797
getstartcaps,1,0.0011828440301861797
getpath,1,0.0011828440301861797
makeCoin,1,0.0011828440301861797
doublePrimeList,1,0.0011828440301861797
init_primes,1,0.0011828440301861797
makeX,1,0.0011828440301861797
setN,1,0.0011828440301861797
convert2,1,0.0011828440301861797
fConvertPrint,1,0.0011828440301861797
upper,1,0.0011828440301861797
inter,1,0.0011828440301861797
searchplus,1,0.0011828440301861797
trivial,1,0.0011828440301861797
uint128tostr,1,0.0011828440301861797
getLastSheep,1,0.0011828440301861797
todecimal,1,0.0011828440301861797
putout,1,0.0011828440301861797
judge_prime,1,0.0011828440301861797
quickpow,1,0.0011828440301861797
nextnode,1,0.0011828440301861797
getfirstintersection,1,0.0011828440301861797
get_probabilities,1,0.0011828440301861797
get_tests,1,0.0011828440301861797
othercolour,1,0.0011828440301861797
print_solution6,1,0.0011828440301861797
next_t,1,0.0011828440301861797
maxlf,1,0.0011828440301861797
minlf,1,0.0011828440301861797
print_solution5,1,0.0011828440301861797
print_solution4,1,0.0011828440301861797
print_solution3,1,0.0011828440301861797
print_solution2,1,0.0011828440301861797
print_solution1,1,0.0011828440301861797
cannot_apply,1,0.0011828440301861797
do_horse,1,0.0011828440301861797
get_cores,1,0.0011828440301861797
hsort,1,0.0011828440301861797
best_ride,1,0.0011828440301861797
ride_time,1,0.0011828440301861797
cropRange,1,0.0011828440301861797
horseColor,1,0.0011828440301861797
prnt,1,0.0011828440301861797
maybe_swap,1,0.0011828440301861797
horse_compare,1,0.0011828440301861797
maxall,1,0.0011828440301861797
print_color,1,0.0011828440301861797
num_bits,1,0.0011828440301861797
stack_area,1,0.0011828440301861797
getDiameter,1,0.0011828440301861797
compareProbabilities,1,0.0011828440301861797
cancellal,1,0.0011828440301861797
cancella,1,0.0011828440301861797
ottieniarea,1,0.0011828440301861797
printl,1,0.0011828440301861797
ordinaarea,1,0.0011828440301861797
aggiungielemento,1,0.0011828440301861797
Minimo_scambi,1,0.0011828440301861797
printProbs,1,0.0011828440301861797
cmpprob,1,0.0011828440301861797
pkcmp,1,0.0011828440301861797
harea,1,0.0011828440301861797
solve_large,1,0.0011828440301861797
printCombination,1,0.0011828440301861797
combinationUtil,1,0.0011828440301861797
sumvec,1,0.0011828440301861797
compare_side,1,0.0011828440301861797
compare_radius,1,0.0011828440301861797
getHeight,1,0.0011828440301861797
palindromoesp,1,0.0011828440301861797
is_palindrome_thirteen,1,0.0011828440301861797
clearStrs,1,0.0011828440301861797
printAns,1,0.0011828440301861797
recFree,1,0.0011828440301861797
removeNode,1,0.0011828440301861797
okSlow,1,0.0011828440301861797
substrings,1,0.0011828440301861797
is_cons,1,0.0011828440301861797
Validnvalue,1,0.0011828440301861797
gendigits,1,0.0011828440301861797
sum_all_match,1,0.0011828440301861797
count_one_match,1,0.0011828440301861797
printChar,1,0.0011828440301861797
findCount,1,0.0011828440301861797
allFinish,1,0.0011828440301861797
findDay,1,0.0011828440301861797
zeroWall,1,0.0011828440301861797
putzero,1,0.0011828440301861797
getNValue,1,0.0011828440301861797
hasNCons,1,0.0011828440301861797
find_total_n_val,1,0.0011828440301861797
find_n_val,1,0.0011828440301861797
pogo,1,0.0011828440301861797
checkmote,1,0.0011828440301861797
can_join,1,0.0011828440301861797
thr,1,0.0011828440301861797
mainLoop,1,0.0011828440301861797
tallest,1,0.0011828440301861797
operations,1,0.0011828440301861797
div_acums,1,0.0011828440301861797
add_full,1,0.0011828440301861797
follow_mask,1,0.0011828440301861797
cal2,1,0.0011828440301861797
answerThingy,1,0.0011828440301861797
stepCount,1,0.0011828440301861797
drop,1,0.0011828440301861797
moreAddCount,1,0.0011828440301861797
get_mask,1,0.0011828440301861797
Heap_Sort,1,0.0011828440301861797
Min_Heap,1,0.0011828440301861797
makeStep,1,0.0011828440301861797
run_sim,1,0.0011828440301861797
drop_diamond,1,0.0011828440301861797
findY,1,0.0011828440301861797
bestmismatch,1,0.0011828440301861797
mismatches,1,0.0011828440301861797
readdict,1,0.0011828440301861797
vov,1,0.0011828440301861797
n_val,1,0.0011828440301861797
raise_range,1,0.0011828440301861797
checksub,1,0.0011828440301861797
notVowel,1,0.0011828440301861797
hascons,1,0.0011828440301861797
jump_nort,1,0.0011828440301861797
jump_south,1,0.0011828440301861797
jump_west,1,0.0011828440301861797
jump_east,1,0.0011828440301861797
find_substr,1,0.0011828440301861797
findAllSubstrings2,1,0.0011828440301861797
isconstant,1,0.0011828440301861797
isLegal,1,0.0011828440301861797
raise_range_impl,1,0.0011828440301861797
findRout,1,0.0011828440301861797
getmin,1,0.0011828440301861797
isConsonent,1,0.0011828440301861797
searchgoal,1,0.0011828440301861797
tocut,1,0.0011828440301861797
addleaf,1,0.0011828440301861797
clearall,1,0.0011828440301861797
clearone,1,0.0011828440301861797
hyouka,1,0.0011828440301861797
getNval,1,0.0011828440301861797
zy,1,0.0011828440301861797
zaatu_getid,1,0.0011828440301861797
qsort_comp_ll,1,0.0011828440301861797
min_range,1,0.0011828440301861797
min_range_impl,1,0.0011828440301861797
sstring,1,0.0011828440301861797
hasc,1,0.0011828440301861797
nval,1,0.0011828440301861797
cnx,1,0.0011828440301861797
jump,1,0.0011828440301861797
bsX,1,0.0011828440301861797
find_nval,1,0.0011828440301861797
printDir,1,0.0011828440301861797
isConso,1,0.0011828440301861797
is_n_conso,1,0.0011828440301861797
build_wall,1,0.0011828440301861797
get_wall_height,1,0.0011828440301861797
segtree_build,1,0.0011828440301861797
segtree_build_internal,1,0.0011828440301861797
segtree_getminmax,1,0.0011828440301861797
segtree_getminmax_internal,1,0.0011828440301861797
segtree_init,1,0.0011828440301861797
landed,1,0.0011828440301861797
solveable,1,0.0011828440301861797
is_palindrome_twelve,1,0.0011828440301861797
rings,1,0.0011828440301861797
getHighest,1,0.0011828440301861797
calcres,1,0.0011828440301861797
assemble,1,0.0011828440301861797
countBullsEye,1,0.0011828440301861797
Gain,1,0.0011828440301861797
get_paint,1,0.0011828440301861797
MaxGain,1,0.0011828440301861797
max_rings,1,0.0011828440301861797
compute_max_gain,1,0.0011828440301861797
totalPaint,1,0.0011828440301861797
pall,1,0.0011828440301861797
sumFrom1ToX,1,0.0011828440301861797
no_of_ring,1,0.0011828440301861797
quad_solve,1,0.0011828440301861797
make_subsets,1,0.0011828440301861797
profit,1,0.0011828440301861797
_profit,1,0.0011828440301861797
quad,1,0.0011828440301861797
find_best,1,0.0011828440301861797
getReachUntil,1,0.0011828440301861797
determineAmount,1,0.0011828440301861797
perf_sq,1,0.0011828440301861797
setupCase,1,0.0011828440301861797
generatereverse,1,0.0011828440301861797
GAME_R,1,0.0011828440301861797
GAME,1,0.0011828440301861797
fullcheck,1,0.0011828440301861797
max_in_col,1,0.0011828440301861797
max_in_row,1,0.0011828440301861797
col_of_ones,1,0.0011828440301861797
row_of_ones,1,0.0011828440301861797
generatesquares,1,0.0011828440301861797
generatepalindromes,1,0.0011828440301861797
check_pallindrome,1,0.0011828440301861797
chk2,1,0.0011828440301861797
PerfectSquare,1,0.0011828440301861797
afficherList,1,0.0011828440301861797
check_ps,1,0.0011828440301861797
isps,1,0.0011828440301861797
adapt_to_p,1,0.0011828440301861797
p_inc,1,0.0011828440301861797
is_p,1,0.0011828440301861797
checksqr,1,0.0011828440301861797
isPalendrome,1,0.0011828440301861797
calcCircles,1,0.0011828440301861797
calcval,1,0.0011828440301861797
bdSub,1,0.0011828440301861797
formP,1,0.0011828440301861797
oneCase,1,0.0011828440301861797
bullseye,1,0.0011828440301861797
TotalGain,1,0.0011828440301861797
minp,1,0.0011828440301861797
lm,1,0.0011828440301861797
readLongLongFromFile,1,0.0011828440301861797
sol1,1,0.0011828440301861797
mm,1,0.0011828440301861797
formI,1,0.0011828440301861797
erdos,1,0.0011828440301861797
bdMult,1,0.0011828440301861797
absI,1,0.0011828440301861797
getSwapAmo,1,0.0011828440301861797
findAmo,1,0.0011828440301861797
guaranteed,1,0.0011828440301861797
min_from,1,0.0011828440301861797
load_words,1,0.0011828440301861797
P,1,0.0011828440301861797
getSum,1,0.0011828440301861797
getNewCases,1,0.0011828440301861797
minf,1,0.0011828440301861797
Num_circles,1,0.0011828440301861797
dosomething,1,0.0011828440301861797
max_gain,1,0.0011828440301861797
bdSqrt,1,0.0011828440301861797
bdSetv,1,0.0011828440301861797
bdCmp,1,0.0011828440301861797
bdCarry,1,0.0011828440301861797
bdClear,1,0.0011828440301861797
bdAdd,1,0.0011828440301861797
circle_num,1,0.0011828440301861797
findcount,1,0.0011828440301861797
addToCache,1,0.0011828440301861797
findcircles,1,0.0011828440301861797
b_sort,1,0.0011828440301861797
swapBlackWhite,1,0.0011828440301861797
calcArea,1,0.0011828440301861797
removeN,1,0.0011828440301861797
giveN,1,0.0011828440301861797
abc,1,0.0011828440301861797
maximize,1,0.0011828440301861797
get_max_recurr,1,0.0011828440301861797
paintrequired,1,0.0011828440301861797
count_nvalues_smart,1,0.0011828440301861797
count_nvalues,1,0.0011828440301861797
consecutive_cons,1,0.0011828440301861797
findAvalSurprise,1,0.0011828440301861797
gennum,1,0.0011828440301861797
number_length,1,0.0011828440301861797
count_best,1,0.0011828440301861797
translate_from,1,0.0011828440301861797
translate_into,1,0.0011828440301861797
add_mapping,1,0.0011828440301861797
check_for_last,1,0.0011828440301861797
discover,1,0.0011828440301861797
findS,1,0.0011828440301861797
case_,1,0.0011828440301861797
getd,1,0.0011828440301861797
print_string_with_spaces,1,0.0011828440301861797
convert_to_english,1,0.0011828440301861797
construct_mapping,1,0.0011828440301861797
refer,1,0.0011828440301861797
putInArray,1,0.0011828440301861797
countNo,1,0.0011828440301861797
countDig,1,0.0011828440301861797
count_no_of_bits,1,0.0011828440301861797
generate_tripleta,1,0.0011828440301861797
cambio,1,0.0011828440301861797
isrp,1,0.0011828440301861797
isV,1,0.0011828440301861797
toInteger,1,0.0011828440301861797
count_reclycled,1,0.0011828440301861797
funct,1,0.0011828440301861797
cons,1,0.0011828440301861797
find_map,1,0.0011828440301861797
moveDigitsToFront,1,0.0011828440301861797
